path,random_path,p_1,p_1_angles,p_1_nfev
graphs/main/all_8/graph_573/573.gml,graphs/main/all_8/graph_573/573.gml,0.8174926140277056,[0.61751572 0.34212057],87
graphs/main/all_8/graph_5730/5730.gml,graphs/main/all_8/graph_5730/5730.gml,0.7707994893642957,[-0.4725567  -0.31645837],24
graphs/main/all_8/graph_5731/5731.gml,graphs/main/all_8/graph_5731/5731.gml,0.6753790181585783,[-1.66027559 -0.1965588 ],45
graphs/main/all_8/graph_5732/5732.gml,graphs/main/all_8/graph_5732/5732.gml,0.7131541186429456,[2.60193951 0.97596136],51
graphs/main/all_8/graph_5733/5733.gml,graphs/main/all_8/graph_5733/5733.gml,0.8371550249533096,[-0.41629037 -0.28246502],24
graphs/main/all_8/graph_5734/5734.gml,graphs/main/all_8/graph_5734/5734.gml,0.784839821932662,[-0.56843065 -0.35070537],36
graphs/main/all_8/graph_5735/5735.gml,graphs/main/all_8/graph_5735/5735.gml,0.660809058502527,[ 3.46898394 -0.36384378],27
graphs/main/all_8/graph_5736/5736.gml,graphs/main/all_8/graph_5736/5736.gml,0.8375983209105555,[-0.54561448 -0.34302277],21
graphs/main/all_8/graph_5737/5737.gml,graphs/main/all_8/graph_5737/5737.gml,0.7987379740745284,[0.58722162 0.36432674],24
graphs/main/all_8/graph_5738/5738.gml,graphs/main/all_8/graph_5738/5738.gml,0.6255105282389115,[2.01490028 0.46285333],21
graphs/main/all_8/graph_5739/5739.gml,graphs/main/all_8/graph_5739/5739.gml,0.6832540261117367,[ 2.5546219  -0.92607234],27
graphs/main/all_8/graph_574/574.gml,graphs/main/all_8/graph_574/574.gml,0.8319336640339408,[ 0.62461612 -1.21615668],33
graphs/main/all_8/graph_5740/5740.gml,graphs/main/all_8/graph_5740/5740.gml,0.7952682254817554,[-2.69091544  0.31812909],33
graphs/main/all_8/graph_5741/5741.gml,graphs/main/all_8/graph_5741/5741.gml,0.7853112434284448,[ 2.64225147 -0.34011513],21
graphs/main/all_8/graph_5742/5742.gml,graphs/main/all_8/graph_5742/5742.gml,0.7720942363488368,[-2.67484706  0.31486016],36
graphs/main/all_8/graph_5743/5743.gml,graphs/main/all_8/graph_5743/5743.gml,0.7706926687601587,[-0.54477446 -0.33842947],39
graphs/main/all_8/graph_5744/5744.gml,graphs/main/all_8/graph_5744/5744.gml,0.7622400403369352,[-0.53636708 -0.32659862],24
graphs/main/all_8/graph_5745/5745.gml,graphs/main/all_8/graph_5745/5745.gml,0.7201868273491288,[-2.61674499  0.51802073],21
graphs/main/all_8/graph_5746/5746.gml,graphs/main/all_8/graph_5746/5746.gml,0.6223073565364168,[-2.77403358  0.36443589],51
