path,random_path,p_1,p_1_angles,p_1_nfev
graphs/main/all_8/graph_10016/10016.gml,graphs/main/all_8/graph_10016/10016.gml,0.6674443615086083,[-0.78539816 -2.35619449  1.57079633  1.57079633  1.57079633 -3.14159265 -2.35619449 -0.78539816  0.78539816 -2.35619449 -0.78539816 -0.78539816  0.78539816 -3.14159265  0.78539816  0.78539816  0.78539816  0.78539816  0.78539816  0.          0.         -1.57079633  0.         -2.35619449 -2.35619449],1
graphs/main/all_8/graph_10017/10017.gml,graphs/main/all_8/graph_10017/10017.gml,0.6702411013010271,[ 0.         -1.57079633  0.         -1.57079633 -3.14159265  0.78539816 -1.57079633  0.         -3.14159265  1.57079633  0.          0.78539816  1.57079633 -0.78539816 -3.14159265  1.57079633  0.         -3.14159265 -2.35619449 -2.35619449  0.78539816 -1.57079633  1.57079633  0.         -0.78539816],1
graphs/main/all_8/graph_10018/10018.gml,graphs/main/all_8/graph_10018/10018.gml,0.6674443617072987,[-2.35619449  0.78539816  0.78539816 -1.57079633  0.78539816  0.          0.78539816  0.78539816 -3.14159265 -3.14159265  1.57079633  0.          1.57079633 -2.35619449 -0.78539816  0.78539816 -3.14159265 -3.14159265 -0.78539816  0.          0.78539816  0.78539816 -1.57079633  0.         -1.57079633 -2.35619449],1
graphs/main/all_8/graph_10019/10019.gml,graphs/main/all_8/graph_10019/10019.gml,0.6618117992796297,[-3.14159265 -0.78539816 -2.35619449 -2.35619449 -1.57079633 -0.78539816 -3.14159265 -2.35619449 -3.14159265 -0.78539816 -1.57079633 -2.35619449 -3.14159265 -3.14159265 -3.14159265 -2.35619449  0.         -1.57079633  0.78539816  0.         -3.14159265 -3.14159265 -3.14159265  0.78539816],1
graphs/main/all_8/graph_1002/1002.gml,graphs/main/all_8/graph_1002/1002.gml,0.5531725988309497,[-2.35619449  0.         -3.14159265  0.78539816 -0.78539816 -2.35619449 -1.57079633 -1.57079633 -0.78539816  0.         -0.78539816  0.78539816  0.78539816 -1.57079633 -2.35619449 -1.57079633 -2.35619449 -3.14159265  0.78539816],1
graphs/main/all_8/graph_10020/10020.gml,graphs/main/all_8/graph_10020/10020.gml,0.6197916669248708,[-1.57079633  1.57079633  0.78539816 -0.78539816  0.78539816  0.78539816  1.57079633 -2.35619449 -2.35619449 -0.78539816 -0.78539816  0.78539816  0.78539816  0.78539816 -0.78539816  0.78539816  0.78539816  0.78539816 -1.57079633 -1.57079633  1.57079633 -2.35619449  0.        ],1
graphs/main/all_8/graph_10021/10021.gml,graphs/main/all_8/graph_10021/10021.gml,0.5673076919926097,[ 0.78539816  0.78539816  0.          0.         -0.78539816  1.57079633 -3.14159265 -2.35619449  0.         -0.78539816  0.78539816  0.         -1.57079633 -3.14159265 -1.57079633  0.78539816  0.78539816  0.78539816  0.         -1.57079633 -0.78539816 -1.57079633  0.78539816  1.57079633],1
graphs/main/all_8/graph_10022/10022.gml,graphs/main/all_8/graph_10022/10022.gml,0.6718331858026513,[-3.14159265 -0.78539816  1.57079633 -0.78539816 -0.78539816 -2.35619449  0.          1.57079633 -2.35619449 -2.35619449  0.         -2.35619449 -0.78539816  0.78539816 -3.14159265  0.          0.          0.          1.57079633 -2.35619449 -2.35619449 -2.35619449 -3.14159265],1
graphs/main/all_8/graph_10023/10023.gml,graphs/main/all_8/graph_10023/10023.gml,0.617634303856088,[ 1.57079633  0.          0.78539816 -0.78539816  0.         -0.78539816  0.78539816  1.57079633 -0.78539816  0.         -0.78539816  1.57079633 -0.78539816  0.78539816  0.          0.78539816 -2.35619449 -0.78539816  1.57079633  1.57079633  0.          1.57079633  0.78539816 -0.78539816],1
graphs/main/all_8/graph_10024/10024.gml,graphs/main/all_8/graph_10024/10024.gml,0.6813980583528364,[-2.35619449  1.57079633 -2.35619449 -3.14159265  0.78539816  0.78539816 -1.57079633 -2.35619449  0.78539816 -2.35619449 -0.78539816 -0.78539816 -3.14159265 -3.14159265 -3.14159265 -0.78539816  1.57079633  1.57079633 -3.14159265 -0.78539816 -3.14159265  0.          1.57079633  0.        ],1
graphs/main/all_8/graph_10025/10025.gml,graphs/main/all_8/graph_10025/10025.gml,0.6666666674450297,[ 1.57079633 -2.35619449  0.78539816 -0.78539816  0.          0.78539816 -3.14159265 -1.57079633 -0.78539816  0.          0.         -0.78539816  1.57079633 -3.14159265 -3.14159265 -3.14159265  0.          1.57079633 -1.57079633 -2.35619449  1.57079633 -1.57079633  1.57079633  1.57079633],1
graphs/main/all_8/graph_10026/10026.gml,graphs/main/all_8/graph_10026/10026.gml,0.5961538463024904,[ 0.         -3.14159265  0.         -1.57079633 -0.78539816  0.78539816 -3.14159265  1.57079633  0.78539816 -3.14159265  0.         -3.14159265 -3.14159265  1.57079633  0.78539816 -0.78539816  0.          0.         -3.14159265  1.57079633  0.          1.57079633 -2.35619449 -2.35619449 -2.35619449],1
graphs/main/all_8/graph_10027/10027.gml,graphs/main/all_8/graph_10027/10027.gml,0.6666666660697788,[ 0.          0.          1.57079633 -3.14159265 -1.57079633 -2.35619449 -2.35619449 -0.78539816 -3.14159265 -2.35619449  0.78539816 -2.35619449 -2.35619449 -3.14159265 -3.14159265 -0.78539816 -0.78539816 -0.78539816 -0.78539816 -2.35619449 -3.14159265  0.78539816 -3.14159265 -3.14159265],1
graphs/main/all_8/graph_10028/10028.gml,graphs/main/all_8/graph_10028/10028.gml,0.748212782893605,[-0.78539816 -0.78539816 -3.14159265  0.         -2.35619449  1.57079633 -0.78539816  0.78539816 -2.35619449  0.         -1.57079633 -2.35619449 -2.35619449  1.57079633  1.57079633  0.          0.78539816 -0.78539816 -2.35619449 -1.57079633 -1.57079633 -2.35619449  1.57079633  0.78539816],1
graphs/main/all_8/graph_10029/10029.gml,graphs/main/all_8/graph_10029/10029.gml,0.6458333334496081,[-2.35619449 -1.57079633  1.57079633 -0.78539816 -3.14159265 -1.57079633 -0.78539816  1.57079633 -0.78539816 -0.78539816 -3.14159265 -0.78539816 -2.35619449  0.78539816 -2.35619449  1.57079633  0.78539816 -0.78539816 -0.78539816 -1.57079633 -3.14159265 -2.35619449  0.78539816  1.57079633],1
graphs/main/all_8/graph_1003/1003.gml,graphs/main/all_8/graph_1003/1003.gml,0.5277777780447066,[-2.35619449 -2.35619449  0.78539816 -0.78539816 -2.35619449  1.57079633 -1.57079633 -3.14159265  0.          1.57079633 -2.35619449  0.         -3.14159265 -1.57079633 -2.35619449 -3.14159265  0.78539816  1.57079633],1
graphs/main/all_8/graph_10030/10030.gml,graphs/main/all_8/graph_10030/10030.gml,0.6674443611356963,[-1.57079633 -2.35619449  1.57079633 -2.35619449 -0.78539816 -3.14159265  0.         -3.14159265 -1.57079633 -0.78539816 -1.57079633  0.78539816 -1.57079633  0.78539816  0.78539816 -0.78539816 -3.14159265  0.78539816  0.78539816 -1.57079633 -2.35619449 -1.57079633  1.57079633 -2.35619449 -2.35619449],1
graphs/main/all_8/graph_10031/10031.gml,graphs/main/all_8/graph_10031/10031.gml,0.6163705503202818,[ 0.78539816  1.57079633  0.         -2.35619449 -2.35619449 -3.14159265  0.78539816 -2.35619449 -1.57079633  0.         -2.35619449 -2.35619449  1.57079633  1.57079633  0.78539816 -0.78539816 -0.78539816  0.          0.78539816 -0.78539816  0.78539816 -3.14159265 -3.14159265 -2.35619449],1
graphs/main/all_8/graph_10032/10032.gml,graphs/main/all_8/graph_10032/10032.gml,0.7083333336491027,[-3.14159265 -2.35619449  1.57079633  0.          1.57079633  0.78539816  0.          1.57079633 -3.14159265 -2.35619449  0.          0.          1.57079633 -1.57079633 -3.14159265 -0.78539816  1.57079633 -1.57079633 -3.14159265  1.57079633 -3.14159265 -2.35619449  1.57079633 -3.14159265],1
graphs/main/all_8/graph_10033/10033.gml,graphs/main/all_8/graph_10033/10033.gml,0.6267872177083702,[-0.78539816 -2.35619449  0.         -1.57079633 -2.35619449  1.57079633  1.57079633  1.57079633 -1.57079633 -1.57079633  0.78539816 -3.14159265  1.57079633  0.          0.78539816 -0.78539816  0.          0.78539816 -0.78539816 -0.78539816 -1.57079633 -3.14159265  0.78539816 -0.78539816],1
graphs/main/all_8/graph_10034/10034.gml,graphs/main/all_8/graph_10034/10034.gml,0.6666666667935734,[-0.78539816  1.57079633  0.78539816  0.          0.          1.57079633  0.         -0.78539816 -0.78539816 -2.35619449  0.78539816 -1.57079633 -3.14159265  0.          0.         -3.14159265 -3.14159265  0.          0.         -3.14159265 -3.14159265  0.          0.          1.57079633],1
graphs/main/all_8/graph_10035/10035.gml,graphs/main/all_8/graph_10035/10035.gml,0.6074189704091175,[ 0.         -2.35619449  0.         -3.14159265 -3.14159265 -1.57079633  0.         -2.35619449 -3.14159265 -0.78539816  0.         -2.35619449 -3.14159265  0.78539816 -0.78539816  1.57079633 -1.57079633 -1.57079633 -0.78539816 -0.78539816 -0.78539816 -1.57079633 -0.78539816 -3.14159265  0.78539816],1
graphs/main/all_8/graph_10036/10036.gml,graphs/main/all_8/graph_10036/10036.gml,0.5910044821272028,[-2.35619449  0.78539816 -3.14159265  0.         -0.78539816  0.         -1.57079633  0.78539816  0.78539816 -3.14159265 -3.14159265  0.78539816  0.78539816  0.         -2.35619449 -2.35619449  0.78539816 -1.57079633  0.          1.57079633 -0.78539816 -2.35619449 -1.57079633 -0.78539816],1
graphs/main/all_8/graph_10037/10037.gml,graphs/main/all_8/graph_10037/10037.gml,0.615384615548328,[ 1.57079633  0.          1.57079633 -0.78539816  1.57079633  1.57079633 -1.57079633 -3.14159265 -3.14159265 -2.35619449 -1.57079633 -2.35619449 -0.78539816 -1.57079633 -3.14159265 -3.14159265 -2.35619449 -3.14159265  1.57079633 -1.57079633 -1.57079633  0.         -3.14159265 -2.35619449],1
graphs/main/all_8/graph_10038/10038.gml,graphs/main/all_8/graph_10038/10038.gml,0.6666666668180309,[ 1.57079633  0.78539816 -0.78539816  0.78539816 -3.14159265 -1.57079633 -1.57079633  1.57079633 -0.78539816  0.78539816 -2.35619449  1.57079633  0.78539816 -1.57079633 -2.35619449 -1.57079633  0.          0.          0.         -2.35619449  0.78539816  1.57079633  0.78539816  0.        ],1
graphs/main/all_8/graph_10039/10039.gml,graphs/main/all_8/graph_10039/10039.gml,0.6674443607585119,[ 1.57079633  1.57079633  0.         -0.78539816  0.         -0.78539816  0.          1.57079633  1.57079633 -2.35619449  0.         -2.35619449  0.          1.57079633  0.          0.78539816  1.57079633 -2.35619449  0.78539816  0.         -3.14159265 -0.78539816 -0.78539816  0.          0.78539816],1
graphs/main/all_8/graph_1004/1004.gml,graphs/main/all_8/graph_1004/1004.gml,0.5707106777181636,[-1.57079633  0.78539816 -2.35619449 -0.78539816  0.          0.78539816  1.57079633 -0.78539816  1.57079633 -3.14159265  0.          0.78539816  0.78539816 -2.35619449 -0.78539816  0.78539816  0.         -1.57079633 -3.14159265],1
graphs/main/all_8/graph_10040/10040.gml,graphs/main/all_8/graph_10040/10040.gml,0.634615384646316,[ 0.78539816 -3.14159265 -2.35619449  0.78539816  0.         -2.35619449 -1.57079633 -2.35619449 -2.35619449 -1.57079633 -0.78539816 -1.57079633  1.57079633 -1.57079633  0.78539816  0.78539816 -3.14159265 -3.14159265 -2.35619449 -0.78539816 -1.57079633 -2.35619449  1.57079633 -2.35619449],1
graphs/main/all_8/graph_10041/10041.gml,graphs/main/all_8/graph_10041/10041.gml,0.6538461542201143,[ 0.78539816  0.78539816 -2.35619449 -0.78539816 -3.14159265  0.          1.57079633 -2.35619449 -0.78539816  1.57079633 -2.35619449  0.78539816 -2.35619449  1.57079633  0.78539816 -0.78539816 -2.35619449 -3.14159265 -1.57079633 -1.57079633  0.          1.57079633  0.         -1.57079633 -3.14159265],1
graphs/main/all_8/graph_10042/10042.gml,graphs/main/all_8/graph_10042/10042.gml,0.6402479463459779,[-0.78539816  0.78539816 -1.57079633  0.78539816  0.78539816 -3.14159265  1.57079633  1.57079633  0.          1.57079633 -0.78539816  0.         -2.35619449 -2.35619449  0.         -0.78539816 -2.35619449 -3.14159265  0.78539816  0.         -0.78539816  0.         -1.57079633 -1.57079633  0.        ],1
graphs/main/all_8/graph_10043/10043.gml,graphs/main/all_8/graph_10043/10043.gml,0.7108608406351332,[ 0.          1.57079633 -0.78539816 -1.57079633 -1.57079633  0.78539816 -1.57079633  0.78539816  0.78539816 -3.14159265 -3.14159265  1.57079633 -3.14159265  1.57079633 -3.14159265  0.         -3.14159265  0.78539816  0.78539816 -0.78539816 -1.57079633  0.78539816 -1.57079633 -2.35619449 -3.14159265],1
graphs/main/all_8/graph_10044/10044.gml,graphs/main/all_8/graph_10044/10044.gml,0.6923076923333361,[-3.14159265  1.57079633 -1.57079633  0.78539816 -2.35619449  1.57079633 -3.14159265  0.         -2.35619449  0.78539816  0.         -1.57079633 -1.57079633 -0.78539816 -2.35619449 -1.57079633  1.57079633  1.57079633 -0.78539816 -2.35619449  1.57079633 -2.35619449  0.          1.57079633 -2.35619449 -1.57079633],1
graphs/main/all_8/graph_10045/10045.gml,graphs/main/all_8/graph_10045/10045.gml,0.5104604722540332,[-2.35619449 -1.57079633 -3.14159265 -2.35619449  0.          0.78539816 -0.78539816  0.         -1.57079633  0.78539816 -3.14159265  0.78539816 -1.57079633 -2.35619449 -0.78539816 -0.78539816  0.         -1.57079633  0.78539816  0.         -1.57079633  0.          0.78539816 -1.57079633],1
graphs/main/all_8/graph_10046/10046.gml,graphs/main/all_8/graph_10046/10046.gml,0.628982822602172,[-3.14159265  1.57079633  1.57079633 -0.78539816 -0.78539816 -2.35619449 -1.57079633 -0.78539816 -1.57079633  0.         -2.35619449 -3.14159265  0.78539816  1.57079633 -1.57079633  1.57079633  1.57079633 -0.78539816  0.          1.57079633  1.57079633 -2.35619449  0.78539816 -3.14159265],1
graphs/main/all_8/graph_10047/10047.gml,graphs/main/all_8/graph_10047/10047.gml,0.5680475022708162,[-3.14159265  0.78539816 -3.14159265 -0.78539816  0.78539816  1.57079633  0.          0.         -3.14159265  0.78539816  0.78539816 -2.35619449 -2.35619449 -2.35619449  0.78539816  1.57079633 -0.78539816 -2.35619449 -3.14159265 -0.78539816 -0.78539816  1.57079633 -1.57079633  0.78539816 -0.78539816],1
graphs/main/all_8/graph_10048/10048.gml,graphs/main/all_8/graph_10048/10048.gml,0.566198335505017,[-3.14159265  1.57079633 -1.57079633 -3.14159265 -1.57079633 -3.14159265 -0.78539816  0.78539816 -3.14159265 -3.14159265 -3.14159265  1.57079633 -2.35619449 -2.35619449 -1.57079633 -2.35619449 -3.14159265 -0.78539816  0.78539816 -0.78539816  0.         -1.57079633 -2.35619449 -3.14159265],1
graphs/main/all_8/graph_10049/10049.gml,graphs/main/all_8/graph_10049/10049.gml,0.6071428572008967,[ 0.78539816  0.78539816 -1.57079633 -0.78539816  1.57079633  0.78539816  1.57079633 -2.35619449 -0.78539816  0.78539816 -0.78539816  0.78539816  0.78539816 -2.35619449 -1.57079633 -2.35619449 -0.78539816 -2.35619449  0.78539816  0.          1.57079633 -0.78539816  0.78539816  0.         -1.57079633],1
graphs/main/all_8/graph_1005/1005.gml,graphs/main/all_8/graph_1005/1005.gml,0.5555555537937618,[ 1.57079633 -3.14159265  0.78539816  0.         -0.78539816  0.          0.         -1.57079633 -2.35619449 -3.14159265 -2.35619449  1.57079633 -3.14159265 -0.78539816  0.78539816  1.57079633  1.57079633  0.78539816 -3.14159265],1
graphs/main/all_8/graph_10050/10050.gml,graphs/main/all_8/graph_10050/10050.gml,0.6329656457158889,[-3.14159265  0.          0.78539816 -2.35619449 -0.78539816  0.          0.          0.78539816 -1.57079633 -3.14159265  1.57079633 -0.78539816 -3.14159265 -0.78539816  0.78539816  0.78539816  0.78539816  0.          0.78539816  1.57079633 -0.78539816 -2.35619449  0.         -1.57079633],1
graphs/main/all_8/graph_10051/10051.gml,graphs/main/all_8/graph_10051/10051.gml,0.6538461537589865,[-3.14159265  1.57079633 -0.78539816 -0.78539816 -2.35619449 -1.57079633  0.         -1.57079633 -3.14159265 -1.57079633  0.78539816  0.78539816  1.57079633  1.57079633  0.         -0.78539816  1.57079633 -1.57079633  0.78539816 -3.14159265 -3.14159265  1.57079633  0.          1.57079633 -1.57079633],1
graphs/main/all_8/graph_10052/10052.gml,graphs/main/all_8/graph_10052/10052.gml,0.6442307687532571,[-0.78539816  1.57079633 -3.14159265  0.78539816 -0.78539816  1.57079633 -0.78539816 -3.14159265  0.78539816  0.78539816  1.57079633 -1.57079633  0.78539816  0.          0.          1.57079633 -3.14159265 -2.35619449 -2.35619449  1.57079633 -0.78539816 -3.14159265 -3.14159265 -2.35619449  0.78539816],1
graphs/main/all_8/graph_10053/10053.gml,graphs/main/all_8/graph_10053/10053.gml,0.6428571429428148,[ 1.57079633 -1.57079633 -0.78539816  0.         -3.14159265 -1.57079633  1.57079633 -1.57079633 -3.14159265 -0.78539816  0.78539816 -2.35619449 -2.35619449 -0.78539816 -0.78539816  0.          1.57079633 -1.57079633  0.78539816 -0.78539816 -3.14159265  1.57079633 -1.57079633 -0.78539816 -0.78539816 -0.78539816],1
graphs/main/all_8/graph_10054/10054.gml,graphs/main/all_8/graph_10054/10054.gml,0.6153846154952596,[-3.14159265  1.57079633  1.57079633 -3.14159265 -1.57079633 -2.35619449 -0.78539816  0.         -2.35619449 -2.35619449 -0.78539816 -1.57079633  0.          0.          0.78539816 -3.14159265  1.57079633  0.78539816 -2.35619449 -1.57079633  0.         -2.35619449  0.78539816],1
graphs/main/all_8/graph_10055/10055.gml,graphs/main/all_8/graph_10055/10055.gml,0.5966823848156625,[-0.78539816  0.          0.         -3.14159265 -2.35619449 -1.57079633  1.57079633 -3.14159265 -0.78539816 -1.57079633  1.57079633 -3.14159265 -0.78539816  0.78539816 -2.35619449  0.         -3.14159265  0.78539816  0.78539816 -1.57079633 -0.78539816 -2.35619449 -2.35619449 -3.14159265],1
graphs/main/all_8/graph_10056/10056.gml,graphs/main/all_8/graph_10056/10056.gml,0.5461747579054221,[ 1.57079633  1.57079633  0.78539816 -1.57079633 -1.57079633  0.78539816  0.78539816  0.78539816 -3.14159265  0.         -0.78539816 -1.57079633  0.         -1.57079633 -2.35619449 -0.78539816 -2.35619449 -2.35619449 -2.35619449 -0.78539816  1.57079633  0.          1.57079633  0.        ],1
graphs/main/all_8/graph_10057/10057.gml,graphs/main/all_8/graph_10057/10057.gml,0.6289828232693737,[ 1.57079633 -3.14159265 -2.35619449 -0.78539816 -1.57079633 -3.14159265 -0.78539816 -3.14159265  0.         -0.78539816 -0.78539816 -0.78539816 -2.35619449  0.78539816 -1.57079633 -3.14159265  0.         -0.78539816 -2.35619449 -3.14159265 -1.57079633  0.         -1.57079633  0.        ],1
graphs/main/all_8/graph_10058/10058.gml,graphs/main/all_8/graph_10058/10058.gml,0.6071428574357915,[ 0.          0.78539816 -1.57079633 -2.35619449  1.57079633  0.          0.         -2.35619449 -1.57079633 -0.78539816  1.57079633 -1.57079633 -0.78539816  1.57079633 -1.57079633  1.57079633 -1.57079633 -0.78539816 -0.78539816 -0.78539816 -0.78539816 -1.57079633 -3.14159265  1.57079633 -3.14159265],1
