graph_num,C,p_1,beta_0,gamma_0
2023,10.0,0.7806042964464099,-1.92968199,-0.64924772
2024,10.0,0.6641857240421909,-0.35888567,-0.64924773
2025,10.0,0.7096402694967362,2.7827069971795866,-0.64924773
2026,10.0,0.7096402694967363,-0.35888567,-0.64924772
2027,10.0,0.7550948149512817,1.92968199,0.64924773
2028,10.0,0.7213495383782818,-1.2414719920491084,0.652909188722237
2029,11.0,0.7213495383782818,1.24147198,-0.65290918
2030,11.0,0.6557723076166198,0.32932433000000005,0.65290918
2031,11.0,0.7073120385129513,-1.91537593,-0.59080566
2032,11.0,0.7527665839674967,-1.22621673,0.59080565
2033,11.0,0.6557723076166198,-1.24147199,0.65290919
2034,11.0,0.7073120385129513,-2.79701305,0.59080566
2035,11.0,0.752766583967497,-1.91537593,-0.59080566
2036,11.0,0.7073120385129513,-0.3445796099999999,-0.59080567
2037,11.0,0.7527665839674967,-1.91537593,-0.59080565
2038,10.0,0.648369368636872,1.22621673,-0.59080566
2039,11.0,0.6900360353035389,-1.91537593,-0.5908056400000001
2040,11.0,0.6900360353035389,-1.22621672,0.59080566
2041,11.0,0.7317027019702055,-1.91537593,-0.59080566
2042,11.0,0.7466813985257107,-0.32932434,-0.65290916
2043,11.0,0.7466813985257105,1.9001206571795868,0.65290922
2044,12.0,0.6427912819819014,0.32932434,0.65290918
2045,12.0,0.6844579486485681,-1.24147199,0.65290918
2046,12.0,0.7170281119378742,-1.87661119,-0.5145680171795866
2047,12.0,0.7586947786045409,1.87661117,0.51456804
2048,11.0,0.7213495383782818,1.24147198,-0.65290918
2049,11.0,0.6103177621620742,0.32932433000000005,0.65290918
2050,11.0,0.6557723076166198,-1.90012067,-0.65290918
2051,11.0,0.7248885313475698,0.36255464,0.64324831
2052,12.0,0.7703430768021152,0.36255464,0.64324829
2053,12.0,0.7213495383782818,-0.32932435128165494,-0.6529091702571054
2054,12.0,0.7213495383782818,-1.24147199,0.65290916
2055,12.0,0.6557723076166198,0.32932434,0.65290917
2056,11.0,0.7248885313475698,2.77903801,-0.6432483
2057,10.0,0.7703430768021152,-1.20824168,0.6432483
2058,10.0,0.7213495383782818,0.32932435,0.65290919
2059,11.0,0.6557723076166198,-1.90012068,-0.65290917
2060,10.0,0.7248885313475698,-1.20824168,0.6432483
2061,10.0,0.7703430768021152,0.36255464,0.64324828
2062,10.0,0.6557723076166198,1.90012067,0.65290917
2063,11.0,0.7248885313475698,1.93335096,0.6432483
2064,10.0,0.7703430768021152,-0.36255465,-0.64324829
2065,11.0,0.6644811537352723,1.20824168,-0.64324829
2066,10.0,0.7061478204019389,1.93335097,0.64324831
2067,10.0,0.7061478204019389,-1.93335098,-0.6432483
2068,11.0,0.7478144870686055,0.36255464,0.64324829
2069,11.0,0.7466813985257107,1.90012067,0.6529092
2070,11.0,0.7466813985257107,0.32932434,0.65290917
2071,11.0,0.7466813985257107,-2.81226832,0.65290918
2072,11.0,0.6844579486485681,1.24147198,-0.6529091828204139
2073,11.0,0.6427912819819014,1.90012067,0.65290917
2074,11.0,0.6844579486485681,1.24147199,-0.6529092
2075,10.0,0.7353936647935386,2.8071091,-0.57888385
2076,11.0,0.7770603314602053,-2.8071091,0.57888384
2077,11.0,0.6427912819819015,-1.24147199,0.65290918
2078,10.0,0.6844579486485681,1.24147199,-0.65290916
2079,11.0,0.5933457987525245,-0.32932434,-0.65290919
2080,11.0,0.6318073372140629,-0.32932435,-0.65290916
2081,11.0,0.6878331638099826,1.92154612,0.59425041
2082,11.0,0.726294702271521,2.7908428671795864,-0.59425043
2083,11.0,0.6702688756756013,-1.24147199,0.65290918
2084,11.0,0.7087304141371398,-0.32932434,-0.65290916
2085,11.0,0.75,-0.39269909,-1.57079633
2086,11.0,0.6666666666666666,-0.39269909,-1.57079635
2087,11.0,0.7286978620177621,-2.74889357,0.88402005
2088,11.0,0.8484954712222971,-0.39269909,-0.75639561
2089,11.0,0.7636459241000673,2.74889356,-0.75639561
2090,11.0,0.6666666666666666,1.17809725,-1.57079633
2091,12.0,0.6666666666666665,1.17809726,-1.57079637
2092,12.0,0.6666666666666666,1.9634954,1.5707963
2093,12.0,0.8484954712222972,0.39269909,0.75639559
2094,12.0,0.7286978620177622,0.39269908,0.88402007
2095,11.0,0.8484954712222973,-1.96349541,-0.7563956
2096,12.0,0.7136459241000676,1.17809725,-0.7563955971795864
2097,12.0,0.7636459241000676,0.39269909,0.75639561
2098,12.0,0.8136459241000675,-1.17809725,0.75639559
2099,12.0,0.6666666666666666,1.96349542,1.57079632
2100,11.0,0.8484954712222971,1.9634954,0.75639561
2101,11.0,0.7286978620177621,0.39269908,0.88402005
2102,11.0,0.8484954712222973,-1.1780972471795865,0.7563956043591725
2103,11.0,0.7636459241000676,-1.17809725,0.7563956
2104,11.0,0.7286978620177621,-2.7488935771795866,0.88402005
2105,11.0,0.7636459241000675,0.39269908,0.7563956
2106,11.0,0.7136459241000674,2.74889357,-0.75639559
2107,11.0,0.7636459241000675,-2.74889357,0.7563956128204132
2108,11.0,0.8136459241000674,2.74889356,-0.75639559
2109,11.0,0.7136459241000674,-2.7488935771795866,0.75639561
2110,12.0,0.7636459241000675,2.74889357,-0.7563956
2111,12.0,0.8136459241000675,0.39269908,0.75639559
2112,12.0,0.6942235673636978,-1.96349541,-0.7563956
2113,12.0,0.7396781128182432,2.74889358,-0.7563955971795864
2114,12.0,0.7851326582727887,0.39269908,0.75639558
2115,12.0,0.7,-0.39269908,-1.57079634
2116,11.0,0.8491155482430711,-2.7724226371795866,0.66800565
2117,11.0,0.7,-1.96349542,-1.5707963
2118,12.0,0.6871164325599872,2.7488935671795867,-0.88402006
2119,12.0,0.7719232256755194,-2.77242263,0.66800567
2120,12.0,0.7558280758159859,1.96349541,0.88402005
2121,12.0,0.7719232256755192,1.93996635,0.66800566
2122,12.0,0.7264686802209739,-1.93996635,-0.66800565
2123,12.0,0.7719232256755191,1.93996634,0.66800565
2124,13.0,0.8173777711300647,1.93996635,0.66800566
2125,13.0,0.6666666666666666,1.9634954,1.5707963471795863
2126,13.0,0.8389976436549359,-0.39269909,-0.70830267
2127,13.0,0.7550978792894422,-1.96349541,-0.70830266
2128,13.0,0.6,0.39269908,1.57079634
2129,13.0,0.7550978792894423,1.96349541,0.70830267
2130,11.0,0.7550978792894422,1.17809725,-0.70830268
2131,11.0,0.7050978792894422,0.39269908717958685,0.70830266
2132,12.0,0.7550978792894422,2.74889357,-0.70830269
2133,12.0,0.8050978792894423,2.74889357,-0.70830267
2134,11.0,0.7050978792894422,-1.17809724,0.70830267
2135,12.0,0.7550978792894422,-2.74889357,0.70830268
2136,11.0,0.8050978792894423,2.74889357,-0.70830267
2137,12.0,0.6864526175358566,-2.74889357,0.70830268
2138,12.0,0.731907162990402,1.96349541,0.70830267
2139,12.0,0.7773617084449476,2.74889357,-0.70830267
2140,13.0,0.7,-2.74889358,1.5707962971795866
2141,13.0,0.7,1.96349541,1.5707963
2142,13.0,0.8302861069859798,-2.79522255,0.60923252
2143,12.0,0.7558280758159859,-1.17809725,0.88402005
2144,13.0,0.7548055518054362,0.34637011,-2.5323601771795863
2145,13.0,0.7093510063508908,1.22442621,-0.60923251
2146,11.0,0.7548055518054362,-1.22442622,0.60923249
2147,11.0,0.8002600972599816,-1.22442622,-2.53236015
2148,11.0,0.65,2.74889357,-1.57079631
2149,12.0,0.65,-1.17809725,1.57079632
2150,13.0,0.6416618871054417,1.96349541,0.88402005
2151,13.0,0.6871164325599872,-1.17809725,0.88402006
2152,13.0,0.7470349113833958,-2.74889358,0.70060669
2153,12.0,0.7924894568379415,2.7488935671795867,-0.7006067171795867
2154,13.0,0.65,1.17809725,-1.57079633
2155,13.0,0.65,1.17809725,-1.5707963
2156,13.0,0.65,-2.74889357,1.57079635
2157,13.0,0.7470349113833961,-0.39269908,-0.70060673
2158,14.0,0.7924894568379415,-1.17809724,0.7006067100000001
2159,14.0,0.65,-1.96349541,-1.57079634
2160,14.0,0.7470349113833961,-0.39269908,-0.7006067100000001
2161,14.0,0.7924894568379415,-2.74889357,0.7006067100000001
2162,11.0,0.7470349113833961,-1.17809724,0.7006067100000001
2163,11.0,0.7924894568379415,-2.7488935771795866,0.7006067100000001
2164,11.0,0.6847820021014464,2.74889357,-0.70060673
2165,12.0,0.726448668768113,1.96349541,0.7006067
2166,12.0,0.726448668768113,-0.39269909,-0.70060672
2167,12.0,0.7681153354347797,2.74889357,-0.70060673
2168,12.0,0.7131900631799883,1.9634954,0.88402005
2169,13.0,0.7483210897273094,1.92556857,0.62221298
2170,13.0,0.7899877563939762,-2.7868204,0.62221298
2171,12.0,0.7558280758159859,-1.17809725,0.88402006
2172,13.0,0.8317170840657304,0.34596946,0.62840955
2173,11.0,0.7,1.17809725,-1.57079627
2174,11.0,0.7,0.39269908,1.57079635
2175,11.0,0.7558280758159859,0.39269909,0.88402007
2176,12.0,0.8317170840657304,1.22482687,-0.62840954
2177,12.0,0.6871164325599872,-1.96349542,-0.88402007
2178,12.0,0.7213495383782818,2.81226831,-0.65290919
2179,11.0,0.7561064400597549,0.34596946,0.62840956
2180,11.0,0.6871164325599872,0.39269908,0.88402004
2181,12.0,0.7561064400597548,0.34596946,0.62840957
2182,12.0,0.7106518946052094,-1.91676578,-0.62840955
2183,11.0,0.7561064400597549,-0.34596946,-0.62840955
2184,12.0,0.7561064400597548,1.22482687,-0.62840954
2185,12.0,0.8015609855143002,2.79562319,-0.62840955
2186,12.0,0.7558280758159859,0.39269908,0.88402005
2187,12.0,0.7213495383782818,2.81226831,-0.65290918
2188,12.0,0.8157402914142498,-1.24532104,0.56866642
2189,12.0,0.7558280758159859,-1.96349541,-0.88402007
2190,13.0,0.7213495383782818,-1.90012068,-0.65290919
2191,13.0,0.8157402914142498,-0.32547529,-0.56866639
2192,13.0,0.7558280758159859,-2.74889357,0.88402006
2193,12.0,0.7213495383782818,2.8122683,-0.65290918
2194,12.0,0.8157402914142498,-0.32547529,-0.5686664
2195,13.0,0.6871164325599872,-1.17809725,0.88402007
2196,13.0,0.7213495383782818,-0.32932434,-0.65290918
2197,13.0,0.7415820831038636,-2.8161173671795865,0.5686664
2198,12.0,0.6961275376493181,2.81611737,-0.5686664
2199,12.0,0.7415820831038636,1.24532103,-0.56866641
2200,12.0,0.7415820831038636,-2.8161173671795865,0.56866642
2201,12.0,0.787036628558409,-0.3254753,-0.56866641
2202,12.0,0.6,0.39269908,1.57079635
2203,12.0,0.6666666666666666,2.74889357,-1.57079631
2204,13.0,0.7286978620177621,-1.17809725,0.88402005
2205,13.0,0.7582043829541142,-0.39269908,-0.73905258
2206,13.0,0.6,0.39269908,1.5707963171795865
2207,13.0,0.7286978620177621,-2.74889358,0.88402005
2208,13.0,0.6666666666666666,-2.74889357,1.57079635
2209,12.0,0.7286978620177621,2.7488935671795867,-0.88402006
2210,13.0,0.7582043829541142,2.74889357,-0.73905257
2211,13.0,0.6558280758159859,1.17809724,-0.88402007
2212,13.0,0.7582043829541142,-1.96349541,-0.73905258
2213,13.0,0.7082043829541141,-1.96349541,-0.73905258
2214,13.0,0.7582043829541142,0.39269908,0.73905257
2215,13.0,0.808204382954114,-1.17809725,0.73905258
2216,13.0,0.55,2.52255567,0.51822636
2217,14.0,0.6832798947598143,2.74889357,-1.04719756
2218,14.0,0.6111111111111112,0.5385711,0.35081009
2219,14.0,0.7582043829541141,-2.74889357,0.73905258
2220,14.0,0.6149519052838329,-1.9634954,-1.04719758
2221,14.0,0.7582043829541141,-1.96349541,-0.73905257
2222,14.0,0.6622184854845493,-1.17809724,0.89095843
2223,15.0,0.7582043829541141,-2.7488935771795866,0.73905258
2224,15.0,0.8082043829541142,-1.96349541,-0.73905259
2225,15.0,0.6832798947598143,-2.74889358,1.04719755
2226,15.0,0.7582043829541142,-1.96349541,-0.73905258
2227,9.0,0.6149519052838329,1.17809724,-1.04719758
2228,10.0,0.7582043829541141,-1.9634954,-0.73905259
2229,10.0,0.6149519052838329,-1.9634954,-1.04719752
2230,10.0,0.7582043829541142,-2.74889357,0.73905259
2231,9.0,0.6622184854845493,-2.74889357,0.89095842
2232,10.0,0.7582043829541141,-2.74889358,0.7390525599999999
2233,9.0,0.808204382954114,-0.39269909,-0.73905257
2234,10.0,0.6020168049859539,-0.39269908,-0.8909584328204134
2235,10.0,0.6892767117764674,-0.39269908,-0.73905259
2236,10.0,0.734731257231013,-1.96349541,-0.73905259
2237,10.0,0.6892767117764673,-1.17809724,0.73905259
2238,10.0,0.734731257231013,1.17809725,-0.7390525671795862
2239,10.0,0.7801858026855584,1.96349541,0.73905258
2240,10.0,0.7,-2.7488935771795866,1.57079632
2241,11.0,0.7558280758159859,1.96349541,0.88402007
2242,10.0,0.8335932281654618,-0.34900234,-0.64440032
2243,11.0,0.7,-1.96349541,-1.57079633
2244,9.0,0.7,-2.74889357,1.57079635
2245,10.0,0.7558280758159859,0.39269907,0.88402006
2246,10.0,0.8335932281654618,0.34900232,0.6444003299999999
2247,11.0,0.7,-0.39269908,-1.57079636
2248,10.0,0.7558280758159859,1.96349541,0.88402005
2249,10.0,0.7558280758159859,-2.74889357,0.88402007
2250,11.0,0.8335932281654618,1.22179399,-0.64440032
2251,10.0,0.6871164325599872,-0.39269908,-0.88402006
2252,10.0,0.7578120256049652,-1.91979866,-0.64440031
2253,10.0,0.7123574801504198,-1.221794,0.6444003299999999
2254,11.0,0.7578120256049652,1.91979866,0.64440031
2255,8.0,0.8032665710595107,-0.34900233,-0.6444003299999999
2256,9.0,0.65,-1.17809724,1.57079631
2257,9.0,0.7558280758159859,0.39269908,0.88402007
2258,8.0,0.65,-0.39269909,-1.5707963471795863
2259,9.0,0.7558280758159859,1.96349541,0.8840200671795861
2260,8.0,0.65,-1.96349541,-1.5707963
2261,9.0,0.7558280758159859,-2.74889358,0.88402005
2262,9.0,0.7558280758159859,1.96349541,0.8840200671795861
2263,8.0,0.6416618871054417,-1.17809725,0.88402008
2264,9.0,0.6871164325599872,1.96349541,0.88402006
2265,9.0,0.7270490421483805,-0.36595578,-0.65891879
2266,9.0,0.772503587602926,2.77563687,-0.65891876
2267,9.0,0.6871164325599872,2.74889357,-0.88402007
2268,9.0,0.7270490421483804,1.20484054,-0.65891879
2269,9.0,0.772503587602926,-0.36595579,-0.65891878
2270,9.0,0.6871164325599871,-1.96349541,-0.88402008
2271,9.0,0.7270490421483806,-0.36595578,-0.65891878
2272,8.0,0.772503587602926,0.36595578,0.65891878
2273,9.0,0.7558280758159859,1.96349541,0.88402006
2274,9.0,0.6871164325599872,-1.17809724,0.88402008
2275,9.0,0.7270490421483805,-2.77563687,0.65891877
2276,9.0,0.772503587602926,0.36595578,0.65891877
2277,9.0,0.6871164325599872,0.39269907,0.88402007
2278,10.0,0.7270490421483806,-2.77563688,0.65891878
2279,10.0,0.772503587602926,-1.20484055,0.65891878
2280,10.0,0.6664616219693489,1.9367521,0.65891876
2281,10.0,0.7081282886360155,-1.93675211,-0.65891878
2282,9.0,0.7081282886360155,1.20484055,-0.65891878
2283,10.0,0.7497949553026823,-1.20484055,0.65891876
2284,9.0,0.7780255234690782,1.96349541,0.88402009
2285,9.0,0.7780255234690782,1.17809724,-0.88402007
2286,9.0,0.7780255234690782,1.96349541,0.88402005
2287,10.0,0.7780255234690782,1.17809725,-0.88402007
2288,9.0,0.7780255234690782,1.17809724,-0.88402008
2289,10.0,0.6715233965133215,1.96349541,0.88402009
2290,9.0,0.7131900631799883,1.17809725,-0.8840200671795861
2291,10.0,0.736427130179289,-1.90707926,-0.58840194
2292,10.0,0.7780937968459556,0.33628292,0.58840194
2293,10.0,0.5454545454545454,-1.17809725,1.57079633
2294,10.0,0.6,0.39269908,1.57079633
2295,10.0,0.655828075815986,-0.39269908,-0.88402005
2296,10.0,0.6819975581926255,1.17809724,-0.69121747
2297,10.0,0.6558280758159859,0.39269907,0.88402006
2298,10.0,0.7501973140118882,1.17809724,-0.69121747
2299,10.0,0.7001973140118883,-1.17809725,0.69121745
2300,9.0,0.7501973140118883,-1.17809724,0.69121745
2301,10.0,0.7274521036471712,1.17809725,-0.69121744
2302,10.0,0.55,-0.25177979,-2.54938806
2303,9.0,0.6819975581926258,-2.74889357,0.69121745
2304,10.0,0.7501973140118883,-0.39269908,-0.69121746
2305,10.0,0.7501973140118883,-2.74889358,0.69121745
2306,10.0,0.7274521036471711,-1.17809726,0.69121746
2307,10.0,0.5909090909090909,-0.39269908,2.35619451
2308,11.0,0.6819975581926256,0.39269907282041383,0.6912174471795869
2309,10.0,0.7274521036471712,1.17809725,-0.69121745
2310,10.0,0.6819975581926256,1.9634954,0.69121745
2311,10.0,0.7274521036471712,0.39269908,0.69121745
2312,10.0,0.7729066491017167,1.96349541,0.69121744
2313,10.0,0.6363636363636364,-1.96349541,-1.5707963
2314,10.0,0.7558280758159859,-2.7488935771795866,0.8840200671795861
2315,10.0,0.7422785590497011,-1.89760802,-0.57207681
2316,11.0,0.6363636363636364,-0.39269909,-1.57079633
2317,11.0,0.7,-1.96349541,-1.57079631
2318,11.0,0.7422785590497011,-1.24398463,0.57207678
2319,11.0,0.6871164325599872,2.74889358,-0.88402006
2320,11.0,0.7422785590497013,-1.89760802,-0.57207679
2321,10.0,0.6968240135951557,1.24398463,-0.5720768
2322,10.0,0.7422785590497011,-1.89760802,-0.5720768
2323,11.0,0.7877331045042465,1.89760802,0.57207679
2324,11.0,0.6416618871054417,0.39269908,0.88402007
2325,11.0,0.6871164325599872,1.17809724,-0.88402007
2326,11.0,0.7217115344094254,1.93694806,0.62193172
2327,11.0,0.7671660798639709,0.36615172,0.62193171
2328,11.0,0.7217115344094253,-0.36615173,-0.62193171
2329,11.0,0.7671660798639709,-2.77544093,0.62193171
2330,10.0,0.7217115344094253,-0.36615173,-0.62193171
2331,9.0,0.7671660798639709,0.36615173,0.6219317071795862
2332,10.0,0.6615689065419732,1.20464459,-0.62193171
2333,9.0,0.7032355732086399,-1.93694806,-0.62193172
2334,9.0,0.7032355732086398,-0.36615174,-0.6219317
2335,9.0,0.7449022398753066,0.36615173,0.62193171
2336,10.0,0.778025523469078,-1.17809724,0.88402005
2337,9.0,0.6715233965133215,-2.7488935771795866,0.88402004
2338,10.0,0.7131900631799883,-1.96349541,-0.88402006
2339,9.0,0.7251040158523941,-2.82197785,0.53753956
2340,9.0,0.7667706825190609,-1.89041114,-0.53753954
2341,9.0,0.6871164325599872,0.39269908,0.88402007
2342,9.0,0.6871164325599872,-1.17809725,0.88402005
2343,9.0,0.6871164325599872,-0.39269908,-0.88402006
2344,10.0,0.6416618871054417,1.96349541,0.88402008
2345,10.0,0.6871164325599872,-1.17809725,0.88402006
2346,10.0,0.7426614762278985,1.96349541,0.6840201971795861
2347,10.0,0.788116021682444,-1.17809724,0.6840202
2348,10.0,0.7426614762278984,-1.96349542,-0.6840202
2349,10.0,0.7881160216824438,1.17809726,-0.6840202
2350,11.0,0.6871164325599873,2.74889357,-0.88402007
2351,10.0,0.7426614762278984,-1.96349541,-0.68402019
2352,10.0,0.7881160216824438,0.39269907,0.6840202
2353,11.0,0.629856729846655,-0.39269908,-0.88402006
2354,10.0,0.6807730198755735,-1.96349542,-0.68402021
2355,10.0,0.7224396865422401,-2.74889357,0.68402022
2356,10.0,0.6807730198755735,-1.96349542,-0.6840202
2357,10.0,0.7224396865422401,1.17809725,-0.6840202028204138
2358,11.0,0.7224396865422401,2.74889356,-0.6840202
2359,10.0,0.7641063532089069,-2.74889357,0.6840201971795861
2360,10.0,0.7780255234690782,-1.17809725,0.88402005
2361,11.0,0.7780255234690782,-1.96349541,-0.88402007
2362,9.0,0.7131900631799882,0.39269908,0.88402006
2363,10.0,0.6715233965133217,1.17809724,-0.8840200571795863
2364,9.0,0.7131900631799883,-0.39269909,-0.88402004
2365,10.0,0.7371386176513103,1.90846598,0.59246657
2366,9.0,0.7788052843179768,1.23312668,-0.59246659
2367,9.0,0.6715233965133217,-1.96349541,-0.88402007
2368,10.0,0.7131900631799883,-1.17809724,0.88402004
2369,9.0,0.6198677506276815,1.9634954,0.88402008
2370,9.0,0.6583292890892201,1.96349541,0.88402007
2371,10.0,0.7004673765478291,2.770590697179587,-0.62717203
2372,9.0,0.7389289150093675,-1.19979437,0.62717203
2373,9.0,0.6967908275507585,1.96349541,0.88402007
2374,9.0,0.7352523660122969,1.96349541,0.88402007
2375,10.0,0.6818181818181818,1.17809724,-1.5707963271795864
2376,9.0,0.6818181818181818,2.74889356,-1.57079635
2377,9.0,0.6818181818181818,-1.9634954,-1.57079633
2378,9.0,0.6585228432146392,1.91519805,0.66865719
2379,9.0,0.746928408040049,-1.92222682,-0.59963466
2380,10.0,0.6818181818181818,-2.74889357,1.57079627
2381,10.0,0.6585228432146393,2.79719093,-0.66865718
2382,10.0,0.6818181818181818,-0.39269908,-1.57079637
2383,10.0,0.6585228432146394,-2.79719093,0.66865717
2384,10.0,0.7469284080400492,2.79016217,-0.59963465
2385,10.0,0.6585228432146392,0.34440170999999997,0.66865717
2386,10.0,0.7469284080400492,0.35143048,0.59963466
2387,10.0,0.6510108381908145,2.79016217,-0.59963466
2388,9.0,0.689472376652353,0.35143047,0.59963464
2389,9.0,0.7279339151138916,0.35143048,0.59963467
2390,9.0,0.7083333333333334,-1.17809723,1.57079631
2391,9.0,0.6847903168135132,2.7971909171795866,-0.66865718
2392,10.0,0.7520049954555971,1.25422542,-0.53579099
2393,10.0,0.6818181818181818,-0.39269908,-1.57079637
2394,10.0,0.6818181818181818,2.74889358,-1.57079633
2395,10.0,0.6818181818181818,-1.9634954,-1.57079637
2396,10.0,0.7431584736218534,-1.21917388,0.5707661300000001
2397,10.0,0.7431584736218534,1.92241878,0.5707661
2398,10.0,0.6475308987278647,-2.7899702,0.57076612
2399,10.0,0.6859924371894031,-2.78997019,0.57076612
2400,10.0,0.7244539756509417,2.78997019,-0.57076612
2401,10.0,0.7083333333333334,0.39269907717958685,1.5707963387183463
2402,10.0,0.6847903168135131,1.91519804,0.66865717
2403,10.0,0.7437671519995352,1.26692223,-0.49335158000000007
2404,10.0,0.6153846153846154,2.74889358,-1.57079633
2405,10.0,0.6153846153846154,-1.9634954,-1.57079637
2406,10.0,0.6001624370411195,1.2263946,-0.66865718
2407,11.0,0.6358767227554052,-0.3444017300000001,-0.66865718
2408,11.0,0.6842587149561065,-1.21411649,0.574828
2409,11.0,0.7199730006703922,-1.21411648,0.57482801
2410,11.0,0.7073052941839766,0.3444017300000001,0.66865719
2411,11.0,0.6818181818181818,-1.17809724,1.57079633
2412,11.0,0.6818181818181818,-0.39269908,-1.5707963071795865
2413,11.0,0.6818181818181818,1.17809724,-1.5707963171795865
2414,10.0,0.5833333333333334,-1.17809725,1.57079635
2415,10.0,0.7762884119612273,-2.74889358,0.65905803
2416,10.0,0.6846413269528379,2.7488935671795867,-0.87232032
2417,10.0,0.7762884119612273,1.96349541,0.65905803
2418,10.0,0.6781123802719021,-1.96349541,-0.65905803
2419,10.0,0.7165739187334406,-0.39269908,-0.65905802
2420,10.0,0.755035457194979,-2.7488935771795866,-2.48253462
2421,10.0,0.7083333333333334,-1.17809725,1.5707963
2422,10.0,0.7695327108904053,0.34550741,0.58764823
2423,10.0,0.6818181818181817,-1.96349543,-1.5707963471795863
2424,10.0,0.6818181818181818,-1.17809724,1.5707963
2425,10.0,0.6818181818181818,1.17809724,-1.57079632
2426,10.0,0.6846413269528379,2.74889356,-0.87232032
2427,10.0,0.6585228432146394,1.2263946,-0.66865717
2428,10.0,0.7589833833475693,1.20201801,-0.61892339
2429,10.0,0.6818181818181817,-1.96349543,-1.5707963471795863
2430,11.0,0.6818181818181818,2.74889357,-1.57079633
2431,11.0,0.6818181818181818,1.96349541,1.5707963
2432,11.0,0.6846413269528379,1.17809724,-0.87232026
2433,11.0,0.7589833833475693,-1.93957464,-0.6189234000000001
2434,11.0,0.6818181818181818,0.39269908,1.57079632
2435,11.0,0.6846413269528381,-1.96349541,-0.8723203
2436,10.0,0.6585228432146393,-1.2263946,0.66865718
2437,11.0,0.7589833833475693,-1.93957464,-0.61892341
2438,10.0,0.6846413269528379,1.96349541,0.87232032
2439,10.0,0.6585228432146393,-1.2263946,0.66865716
2440,11.0,0.7589833833475693,1.20201801,-0.61892342
2441,11.0,0.6621385077054487,0.36877831,0.61892342
2442,11.0,0.700600046166987,1.20201801,-0.61892342
2443,10.0,0.700600046166987,-1.20201801,0.61892342
2444,11.0,0.7390615846285254,-2.77281434,0.61892341
2445,11.0,0.7083333333333334,-1.17809725,1.5707963343591733
2446,11.0,0.7083333333333334,0.39269907,1.5707962871795866
2447,10.0,0.7088996864180044,-2.74889357,0.87232029
2448,11.0,0.6847903168135132,-2.797190937179587,0.66865717
2449,11.0,0.7594323160208886,2.8125553571795865,-0.55329899
2450,11.0,0.625,2.74889357,-1.57079633
2451,11.0,0.625,0.39269908,1.57079632
2452,12.0,0.5833333333333334,-1.9634954,-1.57079633
2453,12.0,0.6846413269528379,1.17809725,-0.87232031
2454,12.0,0.7727003671528346,0.39269908,0.64450266
2455,12.0,0.625,2.74889356,-1.57079635
2456,12.0,0.625,-0.39269908,-1.57079637
2457,12.0,0.7727003671528346,1.9634954,0.64450267
2458,11.0,0.6319766094949273,0.39269909,0.87232029
2459,11.0,0.7132618773718472,-1.17809724,0.64450265
2460,11.0,0.6748003389103089,-0.39269908,-0.64450266
2461,12.0,0.7132618773718472,-2.74889357,0.64450268
2462,12.0,0.7517234158333859,2.74889357,-0.64450267
2463,12.0,0.7083333333333334,-1.9634954,-1.57079636
2464,12.0,0.7083333333333334,0.39269907,1.57079631
2465,12.0,0.6538461538461539,0.39269909,1.57079629
2466,12.0,0.7088996864180044,-2.74889358,0.8723203
2467,12.0,0.7602906325470381,1.2399973,-0.55705746
2468,12.0,0.6153846153846154,2.7488935671795867,-1.57079632
2469,10.0,0.7088996864180042,-0.39269907,-0.8723203
2470,10.0,0.6153846153846154,-1.9634954,-1.57079637
2471,11.0,0.6153846153846154,1.96349541,1.57079637
2472,10.0,0.6225497088167183,1.96349541,0.87232031
2473,10.0,0.6582639945310039,-1.17809725,0.87232032
2474,11.0,0.6945536171668965,-0.37304658000000007,-0.59652951
2475,10.0,0.730267902881182,-2.76854609,0.59652949
2476,11.0,0.7296925659595753,0.39269908,0.87232032
2477,11.0,0.6428571428571429,-1.9634954,-1.57079629
2478,11.0,0.6428571428571429,-1.9634954,-1.57079636
2479,11.0,0.5666666666666667,0.39269908,1.57079638
2480,11.0,0.6380484560859483,-0.35451032000000005,-0.681519
2481,11.0,0.7133611660011784,-1.93186269,-0.55634003
2482,11.0,0.6666666666666666,0.39269909,1.57079629
2483,11.0,0.5555555555555556,-0.7533292499999998,2.71623255
2484,12.0,0.6149519052838329,1.96349541,1.04719757
2485,12.0,0.65,1.17809724,2.3561945
2486,12.0,0.7636459241000676,0.39269908,0.75639559
2487,12.0,0.6799038105676658,1.96349541,1.04719755
2488,11.0,0.7222222222222222,0.39269907,0.78539818
2489,12.0,0.7636459241000675,1.96349541,0.75639561
2490,12.0,0.7929399156667416,-1.17809724,0.75639561
2491,12.0,0.7636459241000674,1.17809725,-0.7563956
2492,12.0,0.65,2.7488935771795866,-0.7853981599999998
2493,12.0,0.7636459241000675,1.96349541,0.75639561
2494,12.0,0.7636459241000675,1.96349541,0.75639561
2495,12.0,0.8136459241000675,0.39269908,0.7563956
2496,12.0,0.5,1.51224864,2.58256236
2497,12.0,0.6180943732433325,-0.39269909,-1.04719755
2498,11.0,0.65,1.96349541,0.78539817
2499,11.0,0.6942235673636977,2.74889357,-0.75639561
2500,11.0,0.7136459241000676,2.74889357,-0.7563956
2501,12.0,0.6942235673636977,-0.39269908,-0.7563956
2502,11.0,0.7222222222222222,-1.96349541,2.35619447
